epoch,loss,val_loss
0,2.5854740142822266,2.335637092590332
1,2.299225330352783,2.228065013885498
2,2.20284366607666,2.150841236114502
3,2.1137611865997314,2.050706148147583
4,2.000016450881958,1.9016677141189575
5,1.814808964729309,1.7740384340286255
6,1.6309670209884644,1.552959680557251
7,1.5057517290115356,1.3297775983810425
8,1.4245398044586182,1.254657506942749
9,1.369446873664856,1.1920071840286255
10,1.3236849308013916,1.1474609375
11,1.2903039455413818,1.119891881942749
12,1.2637298107147217,1.102614164352417
13,1.23936128616333,1.076585054397583
14,1.2193831205368042,1.06640625
15,1.2019374370574951,1.0525466203689575
16,1.1830103397369385,1.036771297454834
17,1.1728267669677734,1.0410531759262085
18,1.1574459075927734,0.9982346892356873
19,1.141539454460144,0.991624116897583
20,1.1324069499969482,0.9854642152786255
21,1.1215612888336182,0.986403226852417
22,1.1087874174118042,0.976637601852417
23,1.1042190790176392,0.9597731232643127
24,1.0902823209762573,0.9462890625
25,1.0836325883865356,0.9486178159713745
26,1.0778560638427734,0.9524489045143127
27,1.0687649250030518,0.9463266134262085
28,1.0634558200836182,0.9332932829856873
29,1.0569592714309692,0.9519981741905212
30,1.322642207145691,0.9334059357643127
31,1.2804741859436035,0.9259315133094788
32,1.2683498859405518,0.9270958304405212
33,1.2619194984436035,0.9190955758094788
34,1.252085566520691,0.9175180196762085
35,1.2471137046813965,0.9142503142356873
36,1.239187479019165,0.9131234884262085
37,1.2353743314743042,0.9060246348381042
38,1.2306797504425049,0.9101938009262085
39,2.0509984493255615,2.067082405090332
40,2.149848461151123,2.063251256942749
41,2.142913341522217,2.058218240737915
42,2.1381752490997314,2.055363655090332
43,2.133735179901123,2.050405740737915
44,2.129828929901123,2.047100305557251
45,2.1286661624908447,2.045748233795166
46,2.1233530044555664,2.044395923614502
47,2.1205310821533203,2.042067289352417
48,2.1188013553619385,2.039663553237915
49,2.1188302040100098,2.101036548614502
50,2.158252716064453,2.050931453704834
51,2.1217846870422363,2.037559986114502
52,2.1124329566955566,2.036658763885498
53,2.10923433303833,2.028996467590332
54,2.1046783924102783,2.027944803237915
55,2.1022534370422363,2.024338960647583
56,2.1020467281341553,2.032977819442749
57,2.1059322357177734,2.033503532409668
58,2.1010658740997314,2.027118444442749
59,2.0977845191955566,2.025540828704834
60,2.096365213394165,2.023137092590332
61,2.0941967964172363,2.020883321762085
62,2.0919790267944336,2.019456148147583
63,2.088399648666382,2.016526460647583
64,2.08774995803833,2.016075611114502
65,2.085817575454712,2.012920618057251
66,2.08402156829834,2.026968240737915
67,2.0969653129577637,2.021259069442749
68,2.0859994888305664,2.022160530090332
69,2.0840961933135986,2.010141134262085
70,2.080289125442505,2.009014368057251
71,2.0785346031188965,2.006610631942749
72,2.0764575004577637,2.006760835647583
73,2.0767884254455566,2.048602819442749
74,2.0769331455230713,2.0078125
75,2.0741939544677734,2.00390625
76,2.0728366374969482,2.003756046295166
77,2.071913957595825,2.006385326385498
78,2.070204973220825,2.002854585647583
79,2.0688517093658447,2.002779483795166
80,2.0676684379577637,2.003831148147583
81,2.071533203125,2.004807710647583
82,2.0673041343688965,2.004957914352417
83,2.066009044647217,1.9996994733810425
84,2.0636088848114014,1.996845006942749
85,2.062131643295288,1.9994741678237915
86,2.061055898666382,1.995042085647583
87,2.0600874423980713,1.9974459409713745
